text,dialect,sentiment,confidence
متدنقر من الصبح، قوم ساعدنا شوي.,Karaki,negative,high
هربد الصحون كلها، تعال لملم وراك.,Karaki,neutral,high
فغر حلقه لما شاف سعر الخاروف.لا تتمَعجَق بالسولافة وأنت مو فاهمها.,Karaki,neutral,high
وش بيك متكردس؟ مد رجولك واقعد زين.,Karaki,neutral,high
اليوم زمهرير، البس فروتك الثقيلة.,Karaki,neutral,high
لا تتشعوط بالنار، بتحرق هدومك.,Karaki,neutral,high
الولد متحَنطر بالزاوية وما ودّه يحكي مع حدا.,Karaki,neutral,high
كرمد الغدا بالقدر، بناكل كلنا.,Karaki,neutral,low
بلاش يتفشخر قدام الناس وهو ما معه شي.,Karaki,neutral,low
متقرّف من ريحة المكان، افتح الشباك.,Karaki,neutral,low
رايح غادي أجيب غرض وراجع هسع.,Karaki,neutral,low
لا تيجي تندهك علينا وأنت مو فاهم السولافة.,Karaki,neutral,high
الحبل متلوي، فُكّه قبل لا تستخدمه.,Karaki,neutral,low
لا تشرمط الأكل، كل شوي شوي.,Karaki,neutral,high
هبط السوق من الصبح وما رجع إلا العصر.,Karaki,neutral,low
الولد يتمرمر من وجع بطنه، شكله أكل شي خربان.,Karaki,neutral,high
طنقر الباب وادخل، ليش واقف برا؟,Karaki,neutral,high
وش بيك متجحّد؟ قوم تحرّك لا تتيبّس.,Karaki,neutral,high
زقرت من البرد، هات الحرام.,Karaki,neutral,high
لا تتبَهلل قدام الضيوف، خلّك راكز.,Karaki,neutral,high
الولد متشرّش بالشجرة وما ودّه ينزل.,Karaki,neutral,high
هسع بلا كثر حكي، قوم اشتغل.,Karaki,neutral,low
يا قلة الخاتمة، نسيت تعزمني ع العرس,Karaki,neutral,low
اللبن اليوم خاثر,Karaki,neutral,high
الولد يتمسح بثوب أبوه عشان يعطيه مصاري,Karaki,neutral,high
لز جاي شوي خليني أقعد,Karaki,neutral,medium
دشرني بحالي,Karaki,neutral,low
اح يتفقد الغنم قبل لا تغيب الشمس,Karaki,neutral,low
وش بيك متسندح؟,Karaki,neutral,high
البرد اليوم قرة,Karaki,neutral,high
أنا متورط بالشغل، تعال فزعتك,Karaki,neutral,low
دشر الولد يلعب، خله على راحته,Karaki,neutral,low
لا تتشاطر علي,Karaki,neutral,low
ههههه، والله إنك مهتوف، ما بتفوت دارك إلا ومعك ضيف,Karaki,neutral,medium
لا خلينا نروح عالدار، أمّي عاملة منسف، واللحم من غنمنا,Karaki,neutral,low
ووراها ظهره صغيرة,Karaki,neutral,high
هاي الحاكورة مليانة,Karaki,neutral,high
هاظ مش بدل، بس مالوم,Karaki,neutral,high
لا يا زلمة، ريض شوي، كنت مشغول بالزرع,Karaki,neutral,high
حسبتك رحت عالأبلاد البعيدة,Karaki,neutral,high
أهنوه! والله إنك غايب,Karaki,neutral,high
كنت عند الحاكورة أقطف باميا,Karaki,neutral,low
قوك الله يا خوي، وينك؟ ما شفتك من يومين,Karaki,neutral,low
ظهره صغيرة,Karaki,neutral,high
عرقوب الأرض,Karaki,neutral,high
هاي بطين,Karaki,neutral,high
أبلاد بعيدة,Karaki,neutral,high
هاي طاه,Karaki,neutral,high
مالوم أكثر من مهتوف,Karaki,neutral,high
فلان مهتوف,Karaki,neutral,high
هاظ بدل,Karaki,neutral,high
ريض شوي,Karaki,neutral,high
أهنوه! تعال هون,Karaki,neutral,high
قوك الله,Karaki,neutral,low
يا زلمة لا تصغرني قدام الناس.,Karaki,neutral,low
وش بلاك مقفي عنا؟ عسى ما شر.,Karaki,neutral,high
ولدك ارفع راسي بين الربع.,Karaki,positive,low
يا هملالي عليك، وينك من زمان ما بينت.,Karaki,positive,low
ذبحتنا بكرمك يا رجل، ما قصرت.,Karaki,neutral,low
توّه وصل من السوق وجاب معه خبز سخن.,Karaki,neutral,low
امهِل علي أشوي لما أخلص شغلي.,Karaki,neutral,high
نخمّ شوي، الجو شوب كثير.,Karaki,neutral,high
وش لونك اليوم؟ عساك طيّب.,Karaki,neutral,low
عال اقلط عندي، الغدا زاهب.,Karaki,neutral,high
حياك الله، البيت بيتك.,Karaki,positive,medium
يهلا وغلا، اقلط جاي تريّح واشرب قهوة.,Karaki,positive,medium
يا زلمة لا تبزع الشغلة وتخليني أفقد أعصابي عليك.,Karaki,negative,low
قوطر من قبالي هالسع، مالي خلق أشوف حدا.,Karaki,negative,medium
يا زلمة دشرني هالسع، ترا واصلة معي للآخر.,Karaki,negative,medium
عظم الله أجرنا بحالنا، الدنيا ما تسوى جناح بعوضة.,Karaki,negative,low
فقدة العزاز بتوجع وتخلي القلب ينزف.,Karaki,negative,medium
دمعتي ما فارقت حنديرتي من يوم ما سمعت السيرة.,Karaki,negative,medium
هالسع الأخبار الشينة بتسد النفس وتغم البال.,Karaki,negative,medium
من يوم ما قوطر وتركنا والدار ضلمة.,Karaki,neutral,medium
والله إنك جبت التايهة، خبرك هذا عسل على قلبي.,Karaki,neutral,medium
يا خلف هلي، والله فرحتي بنجاحك ما تنوصف.,Karaki,positive,high
اليوم العرس والتعليلة، طقع يا زلمة!,Karaki,neutral,high
يا رويتي انت، شوفتك اليوم بتشرح الصدر.,Karaki,positive,high
الحمد لله اللي جبر بخاطرنا ونولنا اللي بالبال.,Karaki,positive,medium
بالحيل هاظ الكلام صح,Karaki,neutral,high
بالحيل ودو يعمل إشي,Karaki,neutral,medium
بالحيل هو رح يساعد,Karaki,neutral,high
بالحيل صدق كلامه هاظ,Karaki,negative,high
لبد ليه وما كان يعرف,Karaki,neutral,high
قعد ولبد ليه من الصبح,Karaki,neutral,high
لبد ليه وما ودو يرجع فاضي,Karaki,neutral,high
لبد ليه حتى يطلع من البيت,Karaki,neutral,high
لبد ليه على الطريق وريض ساعة,Karaki,neutral,medium
انزاح من البلد وما رجع,Karaki,neutral,medium
انزاح وكأنه ما كان هون,Karaki,neutral,medium
انزاح بسرعة لما شاف الموقف,Karaki,neutral,medium
انزاح من هون وما رجع من زمان,Karaki,neutral,medium
هايش بس ما يؤذي ذبابة,Karaki,neutral,high
هايشة من صغرها وكبرت كمان,Karaki,neutral,high
الرجال هايش ما تقدر تعدي من جنبه بالحارة,Karaki,neutral,high
هايشة بس طيب القلب,Karaki,neutral,high
هايشة والله جثة كبيرة,Karaki,neutral,high
خاين وكل الحارة عارفة,Karaki,negative,low
الخاين ما بيصير معه الناس,Karaki,neutral,low
عرفوا إنه خاين لما شافوا ما معه,Karaki,neutral,low
الخاين ما بيفلت من عدالة الله,Karaki,neutral,low
خاين هاظ لطّ من الدكان,Karaki,neutral,high
منو هاظ الضيف اللي عندهم؟,Karaki,neutral,high
منو هاظ اللي قدم الطلب؟,Karaki,neutral,high
منو هاظ واقف ببرا؟,Karaki,neutral,high
منو هاظ اللي اتصل؟ ما عرفت الصوت,Karaki,neutral,high
منو هاظ اللي ماشي بهالوقت؟,Karaki,neutral,high
أتغشانا وقت الغدا وأكل معنا,Karaki,neutral,high
أتغشاك حدا اليوم وأنت غايب؟,Karaki,neutral,high
أتغشانا الضيوف وما كنا متوقعين,Karaki,neutral,medium
أتغشاني بالسوق وحكى معي شوي,Karaki,neutral,high
أتغشاني امبارح وما حدا في البيت,Karaki,neutral,high
أرقى جاي وساعدني شوي,Karaki,neutral,high
أرقى جاي الدور الثاني وبتلاقيه هناك,Karaki,neutral,medium
أرقى جاي وبحكيلك من فوق,Karaki,neutral,medium
أرقى جاي على السطح وطلع الغسيل,Karaki,neutral,medium
أرقى جاي فوق وشوف المنظر,Karaki,neutral,medium
لط الشي وكأنه ما صار إشي,Karaki,neutral,medium
اللاطي ما بيفلت من العدالة,Karaki,neutral,medium
من وين جابها؟ والله لطها,Karaki,negative,medium
لط المحفظة وراح من الزحمة,Karaki,neutral,medium
لط الشنطة وفظ قبل ما حدا يشوفه,Karaki,neutral,low
لا تخبط السيارة انتبه,Karaki,neutral,low
خبط كيسه على الطاولة وطاح إشي,Karaki,neutral,low
خبط وراسه بالحيط لما انزلق,Karaki,neutral,low
خبط الباب بقوة وكل الناس سمعوا,Karaki,neutral,low
خبط سيارته بالجدار وتلفت,Karaki,negative,low
الغبران الصح بيتوب وبيتغير,Karaki,neutral,high
ما تقول غبران على حدا هاظ مو منيح,Karaki,neutral,high
الغبران بس يحضر الأمور بتتغير للسوء,Karaki,neutral,medium
الغبران هاظ كل مرة يجرب تصير مشكلة,Karaki,neutral,medium
الغبران ما وقف معه حظ بحياته,Karaki,neutral,medium
البراطم بتشقق بالشتاء لازم تدهنها,Karaki,neutral,medium
براطمها جافة من الريح,Karaki,neutral,medium
حلوة البراطم تبع الولد,Karaki,positive,medium
براطمه برداني من الشتاء القاسي,Karaki,neutral,medium
الطقيش هاظ من زمان أجدادنا,Karaki,neutral,medium
رتبوا الطقيش بالدرج منيح,Karaki,neutral,medium
في طقيش كتير بالمخزن ما بيستخدمه حدا,Karaki,neutral,medium
الطقيش الصغير بيضيع دايمًا,Karaki,neutral,medium
جمعوا الطقيش وحطوه بالصناديق,Karaki,neutral,high
اشتروا وهد جديد للبيت الجديد,Karaki,neutral,high
بيتهم ملان وهد قديم من أيام الجد,Karaki,neutral,high
الوهد الجديد ما بيشبه القديم بالجودة,Karaki,neutral,high
شحنوا كل الوهد لما انتقلوا,Karaki,neutral,high
الوهد الكركي القديم من خشب وحلو,Karaki,neutral,high
المخامش الصغيرة بتعيي لحالها,Karaki,neutral,medium
نظف المخش منيح ولبسه ضمادة,Karaki,neutral,medium
الولد أخذ مخش لما وقع,Karaki,neutral,medium
المخش الكبير يحتاج دكتور,Karaki,neutral,medium
في مخش على إيده من الشجرة,Karaki,neutral,medium
بتهوب لحد ما وصلت البيت وانطرحت,Karaki,negative,medium
بتهوب من الدوا اللي أخذته,Karaki,negative,medium
بتهوب بالشغل وهي مش بخير,Karaki,neutral,medium
بتهوب من يوم ما صحيت ما ناامت كفاية,Karaki,neutral,medium
بتهوب من التعب ولا تقدر تكمل,Karaki,neutral,high
فطت في النبهة من الحلم وقلبها بيدق,Karaki,neutral,high
فطت في النبهة الصبح بدري وما رجعت نامت,Karaki,neutral,high
فطت في النبهة ومش عارفة وين أنا,Karaki,neutral,high
فطت في النبهة لما سمعت الصوت,Karaki,neutral,medium
صة القيالة وقت أتدمل وترتاح,Karaki,neutral,high
أتدملت لحظة وصحيت منها أحسن بكثير,Karaki,neutral,high
أتدمل وما صحى إلا العصر,Karaki,neutral,high
قالوا له أتدمل شوي والجسم يرتاح,Karaki,neutral,high
أتدمل بعد الغدا ساعة وصحى منشط,Karaki,neutral,high
تزقرك على هالكلام الفاضي,Karaki,neutral,medium
تزقرك قالتها بسرها وما رفعت صوتها,Karaki,neutral,medium
تزقرك وين رايح بهالوقت,Karaki,negative,medium
تزقرك على هالتصرف الي ما يصير,Karaki,negative,medium
تزقرك اللي ما بيسمع كلام أهله,Karaki,negative,medium
ربنا يبعد عنا سطة البين,Karaki,neutral,high
سطة البين من فوق ومن تحت هالأيام,Karaki,negative,high
سطة البين ما رحمتهم من كثر المصاير,Karaki,negative,high
